sample,model,edge_precision,edge_recall,edge_f1,chamfer,rough_edge_density,line_edge_density,density_ratio,agreement_score
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep005,0.23246492985971945,0.009443218052489575,0.0181491780344554,16.470516681671143,0.07078125,0.002165798611111111,0.030598479273975958,-0.6725581364623332
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep010,0.0,0.0,0.0,20.0,0.07078125,0.0,0.0,-1.605240844637142
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep015,0.0,0.0,0.0,20.0,0.07078125,0.0,0.0,-1.605240844637142
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep020,0.0,0.0,0.0,20.0,0.07078125,0.0,0.0,-1.605240844637142
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep025,0.7407407407407407,0.012693156732891833,0.02495862836059792,10.709776997566223,0.07078125,0.0008203125,0.011589403973509932,-0.5993989204889179
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep030,0.5425733207190161,0.1128280598479274,0.18680917348394577,9.537219762802124,0.07078125,0.009175347222222222,0.12962962962962962,-0.21506723238682424
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep035,0.48657483072612656,0.18996811380917342,0.27325302426603665,8.8128662109375,0.07078125,0.01858940972222222,0.26263183713514837,-0.0540287979133027
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep040,0.5410353535353535,0.2362644101054697,0.32890116433459093,7.857496023178101,0.07078125,0.020625,0.2913907284768212,0.03381654752340535
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep045,0.5150567070786077,0.2264532744665195,0.3145912550249207,8.638122081756592,0.07078125,0.022196180555555556,0.31358842285994604,0.005864290333964933
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep050,0.597178970507419,0.2937821927888153,0.39382310850446095,7.123656272888184,0.07078125,0.023693576388888887,0.3347436840814324,0.12818048870966545
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep055,0.5475814100537465,0.3006499877360804,0.3881731910564251,7.491449356079102,0.07078125,0.027456597222222223,0.3879077753249939,0.12512794434856359
lineart_004_010,combined_koma_direct_unet_finegrid_20260802_ep060,0.5237164682892166,0.2523301447142507,0.34057091421662805,8.335389137268066,0.07078125,0.02443142361111111,0.34516801569781697,0.047088267506916984
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep020,0.0,0.0,0.0,20.0,0.07078125,0.0,0.0,-1.605240844637142
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep040,0.5057192374350087,0.2608535688005887,0.34417779191475933,7.395398378372192,0.07078125,0.02504340277777778,0.3538140789796419,0.0761741361004946
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep060,0.4662605435801312,0.2580941869021339,0.3322657554807183,8.366992712020874,0.07078125,0.027786458333333333,0.3925680647534952,0.048287310207449585
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep080,0.5098820529167994,0.25564140299239635,0.34054335595369467,8.915114402770996,0.07078125,0.027230902777777777,0.38471915624233505,0.04124616186933812
lineart_004_010,combined_koma_direct_unet_200ep_20260801_ep100,0.5417419588001445,0.35093205788570025,0.425944111492317,7.39304256439209,0.07078125,0.03602864583333333,0.5090139808682854,0.18709566374378603
