sample,model,ink_pixels,orientation_entropy,long_line_ratio,component_count,mean_component_len,median_component_len,long_component_ratio,components_per_1k_ink_px
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep005,1098,0.2554610483609193,0.6238615664845173,119,2.957983193277311,1.0,0.09659090909090909,108.37887067395265
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep010,0,0.0,0.0,0,0.0,0.0,0.0,0.0
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep015,508,0.0,0.0,60,3.9166666666666665,2.0,0.10212765957446808,118.11023622047244
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep020,3464,0.0,0.5115473441108545,150,3.3266666666666667,1.0,0.33867735470941884,43.302540415704385
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep025,7432,0.7708557961919441,0.6056243272335845,133,5.2105263157894735,2.0,0.42712842712842713,17.895586652314314
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep030,11782,0.8215675580312348,0.6700899677474113,110,10.472727272727273,1.5,0.6770833333333334,9.336275674758106
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep035,14519,0.8173145289056793,0.3703423100764515,228,7.644736842105263,2.0,0.5243832472748136,15.703560851298297
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep040,17711,0.8063245066815606,0.5608943594376377,235,8.697872340425532,2.0,0.6350293542074364,13.268590141719836
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep045,16713,0.8061954583775051,0.49326871297792135,231,8.948051948051948,1.0,0.7213352685050798,13.821576018668102
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep050,13917,0.8169335245819583,0.5754113673923977,191,11.293193717277488,3.0,0.7079276773296245,13.724222174319179
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep055,15855,0.8187430792395706,0.6341847997477137,289,8.079584775086506,2.0,0.5486081370449679,18.227688426363923
lineart_004_013,combined_koma_direct_unet_finegrid_20260802_ep060,16676,0.8035925205033607,0.5449748141041018,267,9.071161048689138,2.0,0.629644921552436,16.011033821060206
lineart_004_020,GT,12593,0.7131212160512787,0.7624870960057175,289,16.878892733564015,3.0,0.8116031160311603,22.94925752402128
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep005,1197,0.06319226798857783,0.5647451963241437,110,4.290909090909091,2.0,0.3114406779661017,91.89640768588137
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep010,0,0.0,0.0,0,0.0,0.0,0.0,0.0
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep015,221,0.0,0.0,34,3.2941176470588234,1.0,0.22321428571428573,153.84615384615387
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep020,2200,0.0,0.14545454545454545,68,3.9411764705882355,1.0,0.29850746268656714,30.90909090909091
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep025,6685,0.6475554187350225,0.694240837696335,98,8.03061224489796,2.0,0.5451080050825922,14.659685863874346
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep030,10120,0.7705207983082191,0.5744071146245059,125,10.144,2.0,0.7074132492113565,12.351778656126482
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep035,9151,0.7902044065977808,0.6010272101409682,119,10.764705882352942,4.0,0.6807181889149102,13.00404327395913
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep040,8863,0.7461101362490968,0.6762947083380345,83,16.650602409638555,4.0,0.7959479015918958,9.364774906916393
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep045,9617,0.7492592986548312,0.5813663304564833,108,13.768518518518519,3.0,0.7599193006052455,11.23011334095872
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep050,9314,0.7359839221152478,0.6532102211724286,75,22.85333333333333,5.0,0.8582263710618436,8.052394245222246
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep055,10533,0.7594997853017882,0.5683091237064464,164,12.024390243902438,3.0,0.7013184584178499,15.570112978258805
lineart_004_020,combined_koma_direct_unet_finegrid_20260802_ep060,7506,0.7760696355158734,0.4023447908339995,130,11.569230769230769,4.0,0.7280585106382979,17.31947775113243
