rank,page,source_page,line_x,line_y,rough_x,rough_y,dx,dy,line_ink,line_edges,rough_edges,rough_std,edge_f1,chamfer,orientation_entropy,match_score
546,0038,page0038.clip,1440,0,1336,0,-104,0,0.015381944444444445,1449,4861,28.5801673046911,0.36909686924918655,11.208300113677979,0.66639939750132,0.13694384151139316
547,0019,page0019.clip,1440,4320,1520,4312,80,-8,0.07578559027777777,7882,11227,49.51010295566398,0.42625595386745974,12.541143417358398,0.6415108729304143,0.13625978420995033
548,0021,page0021.clip,2880,5040,3016,5232,136,192,0.016176215277777777,1331,1697,21.94894195104786,0.3825616299763931,11.279195785522461,0.5988756159911142,0.13606948557036447
549,0040,page0040.clip,3600,2160,3784,2272,184,112,0.065859375,8979,12122,27.321852850309952,0.4065684251370209,12.493205070495605,0.7445728783103767,0.12985941423428482
550,0040,page0040.clip,3600,2880,3472,3072,-128,192,0.06811631944444445,3415,11595,30.939878081782812,0.3883664427036775,11.813588380813599,0.6863346739704638,0.1281822765320385
551,0020,page0020.clip,2160,5040,2240,4976,80,-64,0.03283420138888889,4367,5959,27.68365810514132,0.4326209571687239,13.08852243423462,0.7283899811150694,0.1281122838887513
552,0026,page0026.clip,2160,2880,2112,2856,-48,-24,0.035490451388888886,4034,4519,28.989520238861314,0.42969211253714606,13.124423503875732,0.7546432514680471,0.12729046308502168
553,0020,page0020.clip,3600,2880,3648,2912,48,32,0.04616753472222222,3089,4189,26.716214928807418,0.4489907549772055,13.110837459564209,0.6288236976012493,0.12584524105418493
554,0029,page0029.clip,2160,720,2296,792,136,72,0.040750868055555556,2494,6196,26.60122955335094,0.42256767766941794,12.683632373809814,0.6767674452785685,0.11752586980798152
555,0035,page0035.clip,720,2160,840,2312,120,152,0.04598090277777778,2532,7070,26.433021826207185,0.41714764005472665,12.586645603179932,0.685741675425322,0.11700241997790428
556,0040,page0040.clip,2160,720,2056,896,-104,176,0.030416666666666668,1873,2181,10.570068441616499,0.3796499561913346,10.944777965545654,0.5027677790526367,0.11150841108965143
557,0031,page0031.clip,3600,2160,3696,2352,96,192,0.04100694444444444,2456,4763,25.03781566936844,0.4435983517209049,13.2252516746521,0.6720562227135948,0.11058640184498025
558,0035,page0035.clip,0,1440,88,1632,88,192,0.0351171875,2419,3075,19.361262491732823,0.43180413386911004,12.13445234298706,0.4628877273915971,0.10244038266141553
559,0008,page0008.clip,1440,720,1376,616,-64,-104,0.041245659722222223,2459,6995,29.54542778713026,0.37263970162021903,11.84678602218628,0.7555751817113868,0.09830144903294868
560,0028,page0028.clip,4481,5040,4417,5000,-64,-40,0.0128515625,662,2830,14.51721362427591,0.419971114735415,11.774555683135986,0.44156808404136333,0.09819890428296812
561,0032,page0032.clip,1440,3600,1456,3576,16,-24,0.016471354166666667,2012,4048,20.466197913945372,0.4262681221134801,13.241224765777588,0.7682568880789673,0.09770116787505667
562,0021,page0021.clip,1440,3600,1584,3696,144,96,0.06379774305555555,5891,4578,31.895208697983342,0.4019208607790366,12.235463619232178,0.6637803405825056,0.09353585251475194
563,0025,page0025.clip,720,5040,736,4928,16,-112,0.03704861111111111,2572,4594,34.38103605859225,0.41478233206290194,12.099577903747559,0.5446389644905637,0.08970725115744849
564,0030,page0030.clip,4320,1440,4368,1624,48,184,0.058307291666666664,4430,6120,20.476876258114387,0.4321272575828373,12.647565364837646,0.5701460574006861,0.08724006086720593
565,0040,page0040.clip,3600,4320,3464,4496,-136,176,0.05378038194444444,6636,3682,13.965057094215956,0.4274133951096171,12.316749095916748,0.5163814636369041,0.08682232727425943
566,0027,page0027.clip,720,4320,896,4512,176,192,0.0196875,2727,5870,19.91168426890474,0.3728919991730346,10.978144407272339,0.5221669533664566,0.08656467710387061
567,0025,page0025.clip,2160,1440,2096,1296,-64,-144,0.1232638888888889,9020,5812,35.59857741485196,0.3962423220975896,12.214998245239258,0.6793577661623906,0.08169817437000848
568,0028,page0028.clip,1440,3600,1584,3792,144,192,0.022296006944444443,1217,2678,18.948184343903655,0.3627323982444669,11.490928649902344,0.699691269386912,0.07522927675139557
569,0010,page0010.clip,3600,3600,3456,3672,-144,72,0.05716145833333333,2421,1813,12.769827145201779,0.3810904867426387,12.126923084259033,0.7429447108786508,0.07442358556430717
570,0013,page0013.clip,1440,5760,1280,5952,-160,192,0.0940625,2497,3574,16.780110123099437,0.4136080203209678,12.614376068115234,0.6602824599157378,0.0733908559143821
571,0001,page0001.clip,3600,1440,3664,1432,64,-8,0.03428385416666667,2374,9192,37.79969838603463,0.4072628258691116,12.321294784545898,0.6154088145679136,0.0643822240907092
572,0028,page0028.clip,1440,4320,1576,4512,136,192,0.06607204861111111,4689,6173,32.03233619776404,0.3957322654612073,12.69395399093628,0.7795637262882097,0.06352151014934859
573,0001,page0001.clip,0,5040,8,5048,8,8,0.04669704861111111,4169,5646,32.56480600891585,0.4146791833016406,11.810474872589111,0.435352945013996,0.05958329800157769
574,0014,page0014.clip,2160,5040,2320,5168,160,128,0.0941796875,7870,12427,27.01790665299338,0.3803149334475422,11.726059913635254,0.6274664356613456,0.05833583303973666
575,0026,page0026.clip,720,5040,616,5024,-104,-16,0.07155815972222222,6184,6501,37.50208941023183,0.390851657661778,12.289808750152588,0.6969661913707135,0.05386949137494301
576,0034,page0034.clip,1440,3600,1632,3792,192,192,0.04715277777777778,5727,8987,26.06956902008777,0.3635095214331942,11.89081859588623,0.7653907684219051,0.05169650272624926
577,0015,page0015.clip,4320,2880,4400,2928,80,48,0.01681423611111111,713,1136,13.049956073003363,0.45805773629226676,13.343217849731445,0.5357150583850571,0.05021715822309042
578,0036,page0036.clip,2160,2880,2296,3072,136,192,0.04479166666666667,2683,5778,25.64860372852739,0.4171453648086593,12.751921653747559,0.6413197471150397,0.04839829098581627
579,0033,page0033.clip,720,2880,888,3056,168,176,0.0644140625,7078,9776,37.65092913537361,0.4265111472021261,12.483972072601318,0.5156380206748411,0.048271738030239264
580,0030,page0030.clip,720,3600,816,3464,96,-136,0.09733072916666667,4886,4970,19.33573475864793,0.41892674185715406,12.715121269226074,0.6160599088365539,0.04445738250979869
581,0028,page0028.clip,2880,2160,2888,2016,8,-144,0.028094618055555555,2870,4718,24.2346877621852,0.4475293977188484,13.02876091003418,0.514999351503134,0.04389428778991339
582,0027,page0027.clip,4320,1440,4320,1576,0,136,0.011380208333333334,1010,3381,20.537731450148392,0.41770679576577624,12.326956987380981,0.5244172871384416,0.04267641106343806
583,0016,page0016.clip,720,1440,872,1392,152,-48,0.023715277777777776,2388,5051,27.474806191742477,0.40531324097875804,12.386668682098389,0.6152384132385436,0.04142319906494718
584,0014,page0014.clip,2880,720,2768,608,-112,-112,0.04883246527777778,6892,9196,22.86884083599742,0.4197226188728598,12.24104118347168,0.48025825277099365,0.03461145988675751
585,0016,page0016.clip,3600,4320,3592,4416,-8,96,0.02737847222222222,3500,4927,29.170476567873674,0.404853479576245,12.916383743286133,0.7394724959526524,0.032568645986120304
586,0029,page0029.clip,1440,720,1368,592,-72,-128,0.014739583333333334,1020,7447,37.094128612186715,0.38152563802551753,10.629554748535156,0.3110201091646089,0.03053332775224349
587,0019,page0019.clip,720,720,552,696,-168,-24,0.07611979166666667,7231,8964,40.90212904821598,0.3914293623410288,12.316195964813232,0.6635174946130183,0.02472161443291221
588,0036,page0036.clip,2160,5760,2304,5952,144,192,0.10637152777777778,5849,5474,21.7671449378604,0.42203478948358203,13.459675312042236,0.7576941164853018,0.024394178197704175
589,0005,page0005.clip,4320,2160,4480,1992,160,-168,0.022916666666666665,4089,1358,13.09709360463813,0.43188492447289284,11.939548254013062,0.31560038847831134,0.023995282344501212
590,0019,page0019.clip,720,5040,672,5056,-48,16,0.04414930555555555,4556,2453,19.642863591769824,0.37503917408649384,12.246322631835938,0.742679898001927,0.02007526246682334
591,0002,page0002.clip,2880,2880,2784,2784,-96,-96,0.03973090277777778,2839,2728,27.782125977371315,0.3864097374926867,12.64078664779663,0.758822497585559,0.01094935597255442
592,0004,page0004.clip,0,720,176,912,176,192,0.036041666666666666,2740,7402,40.45744304187102,0.41950346135821953,12.693464517593384,0.5650827104670254,0.010890571646041125
593,0009,page0009.clip,2160,2160,2136,2168,-24,8,0.0350390625,3512,4072,18.650619959467445,0.4246053270194402,13.674720764160156,0.7732728853189095,0.00670079052029704
594,0028,page0028.clip,4320,2880,4328,3048,8,168,0.03786458333333333,2963,3210,14.007399526607713,0.41854986142796313,13.171577453613281,0.6835756787977719,0.00529435945537704
595,0001,page0001.clip,720,720,704,576,-16,-144,0.06359809027777778,9910,4596,29.32779006657174,0.3794881852276619,12.334025382995605,0.7164548359771221,0.003799718320886103
596,0040,page0040.clip,2160,2160,2200,2096,40,-64,0.03969184027777778,4671,6824,26.953787097253443,0.44061810145321656,13.469058990478516,0.614690845453231,0.0010313855329642796
597,0027,page0027.clip,1440,5040,1408,5016,-32,-24,0.028628472222222222,2886,7207,32.022451525379054,0.41599207261914584,12.993769645690918,0.648808242698001,0.00025302811594651864
598,0015,page0015.clip,2880,1440,3040,1520,160,80,0.046050347222222225,4075,6336,23.80305392523798,0.4100175077602992,13.369760513305664,0.7799196405513281,7.114858142598379e-05
599,0031,page0031.clip,2160,1440,2216,1616,56,176,0.10502604166666667,10984,10004,27.17750249263215,0.39829951769358757,12.780903339385986,0.7048152066581274,-0.0008309140827577055
600,0031,page0031.clip,720,2160,864,2280,144,120,0.04435329861111111,4157,6045,25.9587010381741,0.4837057518674338,14.219752788543701,0.5291206900478164,-0.0021252463333184535
601,0013,page0013.clip,4320,3600,4152,3600,-168,0,0.03015625,1895,2865,15.67330851943123,0.40525549893919893,12.334845066070557,0.5460669871176355,-0.003837928824008241
602,0007,page0007.clip,720,2880,912,3024,192,144,0.02197048611111111,795,3575,18.074092371958507,0.40381065689216267,11.610509872436523,0.3723624049505311,-0.005158766066066189
603,0034,page0034.clip,2880,2880,3048,2904,168,24,0.06208333333333333,7773,8509,24.108315030790322,0.38430068881226903,12.714063167572021,0.7693634413062336,-0.005818436408072447
604,0009,page0009.clip,3600,2880,3520,2776,-80,-104,0.013172743055555556,1619,2785,18.61189334210174,0.41606555548199325,13.044773578643799,0.6529659008092581,-0.006254217671387341
605,0002,page0002.clip,2160,4320,2168,4232,8,-88,0.06887586805555555,8103,7237,36.37392109840461,0.3871990672319079,12.865041732788086,0.7879553201328239,-0.006648754291818881
606,0039,page0039.clip,2160,720,2160,912,0,192,0.15116753472222222,8793,11645,46.10243768101441,0.40390920330901886,12.061224460601807,0.48131721643780523,-0.007645102425022976
607,0036,page0036.clip,0,4320,144,4512,144,192,0.010494791666666666,430,1922,12.367739832701696,0.41384480065724283,11.663910269737244,0.31795487238713827,-0.009194152751523854
608,0035,page0035.clip,3600,4320,3680,4512,80,192,0.12259982638888889,5813,10466,34.132143381339965,0.3703374606796172,12.400843143463135,0.7688152978407543,-0.01342908702193768
609,0006,page0006.clip,1440,2880,1520,2848,80,-32,0.08442274305555555,11463,6326,36.10152656665239,0.38261222937052813,12.647858142852783,0.7509093899062423,-0.015782969792922152
610,0031,page0031.clip,0,5760,64,5952,64,192,0.04467447916666667,1844,1262,11.021769166761816,0.38061184114188745,11.590713739395142,0.4957252916788966,-0.018503308826473774
611,0035,page0035.clip,720,4320,784,4504,64,184,0.04569878472222222,3608,3820,18.507348243115533,0.4229514182011699,13.606394290924072,0.7349323943172572,-0.018575851725159298
612,0026,page0026.clip,3600,5040,3600,4880,0,-160,0.028116319444444444,1937,5257,39.43548752782074,0.3820665537833667,11.250102281570435,0.3972698310202465,-0.02187182258105641
613,0015,page0015.clip,720,720,808,624,88,-96,0.13590711805555555,6389,5429,25.565153548425236,0.4205324273229138,12.82998275756836,0.5507848779778745,-0.022706512516803612
614,0031,page0031.clip,0,0,0,192,0,192,0.012669270833333333,876,1603,11.367437687197283,0.41779670851223516,12.359450340270996,0.44964746734218797,-0.023188551619273134
615,0016,page0016.clip,2880,720,2864,896,-16,176,0.04712673611111111,4885,6139,38.04461932424359,0.3883049897662322,12.943387031555176,0.7788615883781139,-0.02406318677738295
616,0018,page0018.clip,2880,4320,2912,4304,32,-16,0.08618489583333333,5488,10428,40.71871289936026,0.4294075916118291,12.674700736999512,0.45473451310938157,-0.024114578853251967
617,0026,page0026.clip,2160,4320,2088,4240,-72,-80,0.027747395833333334,2176,4787,31.542084040753664,0.3932598520281535,12.79177188873291,0.7097383754711746,-0.024264417228874957
618,0038,page0038.clip,3600,720,3752,888,152,168,0.07889756944444444,5294,8392,39.58963874774458,0.38987272085836727,11.980657577514648,0.5166635469186316,-0.03343707367618809
619,0029,page0029.clip,720,2880,848,2992,128,112,0.029214409722222223,2933,4167,20.656580670932698,0.4031553885767714,12.713654518127441,0.606241923458674,-0.04196042197469213
620,0009,page0009.clip,1440,3600,1408,3608,-32,8,0.061336805555555554,4025,6253,36.54156247252881,0.37841790237854767,12.712964534759521,0.7525087733296287,-0.048496376395463336
621,0028,page0028.clip,720,2880,576,2712,-144,-168,0.03145399305555555,8643,9200,29.03004212890052,0.372560518621816,11.864624977111816,0.5762241845483572,-0.04914305467459773
622,0029,page0029.clip,1440,5040,1624,5000,184,-40,0.05176215277777778,6844,10066,40.08473266414267,0.3940769387452371,12.81954574584961,0.677532668140275,-0.051498320931516406
623,0011,page0011.clip,3600,2880,3600,2808,0,-72,0.014092881944444444,1213,1802,14.660512882934638,0.45187496623854195,13.654242515563965,0.5237866774890696,-0.052444329928827915
624,0036,page0036.clip,4481,2160,4417,2224,-64,64,0.012317708333333333,1193,3946,18.947530958454262,0.418842909635808,12.775559425354004,0.5044574962888619,-0.05733133986067124
625,0019,page0019.clip,2880,4320,2696,4320,-184,0,0.02877170138888889,2166,6887,34.49438974318261,0.3913760177364209,12.890258312225342,0.7031502916424213,-0.05865134044902687
626,0013,page0013.clip,2880,720,2768,912,-112,192,0.086640625,8369,10910,28.730095603912215,0.3685700775316756,12.65473222732544,0.782494226177258,-0.062100676864903726
627,0021,page0021.clip,1440,5040,1632,5216,192,176,0.04628472222222222,3929,7260,43.20622178797509,0.3611317704093707,12.244818687438965,0.7255624320291822,-0.06285493981759349
628,0027,page0027.clip,0,2880,40,2784,40,-96,0.022105034722222222,1270,2809,14.882619773325395,0.40847827014825633,13.305136680603027,0.6929500546337923,-0.06427594167229034
629,0035,page0035.clip,1440,2160,1520,2336,80,176,0.09462673611111111,8955,9720,31.34418963421151,0.39194597116099483,13.409623622894287,0.8154897187236472,-0.06980309379496574
630,0040,page0040.clip,2160,1440,2056,1632,-104,192,0.036571180555555555,4285,4048,20.68922139792296,0.37877388655550837,12.539247035980225,0.6799418416649471,-0.07002650108654562
631,0026,page0026.clip,3600,1440,3744,1408,144,-32,0.08501302083333333,8053,8746,51.43371380902575,0.3976268865651547,13.358665466308594,0.7644112006447634,-0.07206969992013468
632,0040,page0040.clip,720,5040,632,5200,-88,160,0.01965277777777778,1356,4134,18.943051738390416,0.39554917768826164,13.004999160766602,0.6877415883247531,-0.07306067305220965
633,0028,page0028.clip,720,5760,912,5920,192,160,0.019114583333333334,1819,3926,15.590945298494118,0.380284917031686,12.860438346862793,0.7453367579183607,-0.0743936778794404
634,0001,page0001.clip,2160,720,2216,568,56,-152,0.046796875,3956,10016,31.074900307925496,0.38046774259226585,13.015304565429688,0.7790627885964073,-0.07747196924748256
635,0037,page0037.clip,3600,3600,3712,3624,112,24,0.024427083333333332,2560,5903,21.84673243660313,0.38174765388392123,12.540410995483398,0.6459428906144945,-0.08258961718547808
636,0015,page0015.clip,0,5760,96,5576,96,-184,0.06588107638888889,4579,1730,14.708674938208167,0.38796356733182774,12.872042655944824,0.6868216993915688,-0.08513333501657105
637,0023,page0023.clip,2880,2880,3000,3064,120,184,0.04589409722222222,4522,6568,26.011935947204005,0.3672265402649485,12.449263572692871,0.7044493139387846,-0.09016056206280443
638,0030,page0030.clip,2880,3600,3064,3792,184,192,0.13496527777777778,6843,11595,23.59903603456095,0.397310321712836,13.02760362625122,0.6580690656211219,-0.09251386418916674
639,0016,page0016.clip,720,5760,720,5704,0,-56,0.07081597222222222,7097,4855,34.250022985194114,0.39568364386624394,13.407101154327393,0.7615427302936869,-0.09376782729930966
640,0015,page0015.clip,720,5760,896,5904,176,144,0.051141493055555556,3462,9120,35.852984590011104,0.371433865440737,12.615244388580322,0.7134788573548974,-0.09509646462846166
641,0031,page0031.clip,4320,2880,4448,2984,128,104,0.025403645833333332,2649,4835,21.413178456838423,0.41736891843961915,13.567967891693115,0.6641370224191796,-0.09543936820518384
642,0018,page0018.clip,2880,1440,2800,1576,-80,136,0.07619791666666667,7991,5332,28.506435647140787,0.3911103753180266,12.690178871154785,0.6035164136823505,-0.09967076669494374
643,0022,page0022.clip,2880,4320,3000,4496,120,176,0.08895833333333333,8749,14748,32.95209242983092,0.3815056575752146,13.055455684661865,0.7540628699132276,-0.10031255312571807
644,0008,page0008.clip,2160,2160,2112,2040,-48,-120,0.027977430555555554,2421,10480,34.805382914044976,0.3715215820619131,12.90292477607727,0.7753123282564601,-0.10272718230072064
645,0009,page0009.clip,720,720,760,760,40,40,0.05901041666666667,6367,4716,28.588329351378896,0.4033488473277167,12.86086106300354,0.5628071427143961,-0.10518226179060786
646,0034,page0034.clip,0,3600,176,3688,176,88,0.03276041666666667,3808,7234,20.50896362468714,0.40680920766664985,13.376043319702148,0.6683358896357096,-0.10649391389861262
647,0032,page0032.clip,2160,3600,2168,3584,8,-16,0.022925347222222222,1707,3369,21.30677066224262,0.3999802494267929,13.464742183685303,0.7246006623638639,-0.11336665971200521
648,0017,page0017.clip,2160,2160,2224,2064,64,-96,0.04830729166666667,4426,9419,47.62162860160861,0.3951198945346036,12.421562194824219,0.49329553758826183,-0.11407653622121666
